claim_id,evidence_id,label
256,Medieval Warm Period:4,NOT_ENOUGH_INFO
257,Medieval Warm Period:0,SUPPORTS
257,Medieval Warm Period:10,NOT_ENOUGH_INFO
257,Medieval Warm Period:17,NOT_ENOUGH_INFO
257,Medieval Warm Period:36,SUPPORTS
257,Medieval Warm Period:9,SUPPORTS
258,Eocene:110,NOT_ENOUGH_INFO
258,Global warming:161,NOT_ENOUGH_INFO
258,Ice age:146,SUPPORTS
258,Ice age:147,SUPPORTS
258,Mars ocean hypothesis:83,NOT_ENOUGH_INFO
261,Hockey stick controversy:31,NOT_ENOUGH_INFO
261,Medieval Warm Period:15,NOT_ENOUGH_INFO
261,Soon and Baliunas controversy:8,NOT_ENOUGH_INFO
261,Temperature record of the past 1000 years:46,NOT_ENOUGH_INFO
261,Temperature record of the past 1000 years:59,NOT_ENOUGH_INFO
263,Climatic Research Unit documents:59,NOT_ENOUGH_INFO
263,Hockey stick controversy:477,SUPPORTS
263,Hockey stick graph:252,SUPPORTS
263,Hockey stick graph:259,NOT_ENOUGH_INFO
263,Hockey stick graph:58,NOT_ENOUGH_INFO
266,Intergovernmental Panel on Climate Change:17,NOT_ENOUGH_INFO
266,Intergovernmental Panel on Climate Change:258,NOT_ENOUGH_INFO
266,Intergovernmental Panel on Climate Change:269,NOT_ENOUGH_INFO
266,Intergovernmental Panel on Climate Change:279,NOT_ENOUGH_INFO
266,Intergovernmental Panel on Climate Change:71,NOT_ENOUGH_INFO
267,Bjerknes Centre for Climate Research:0,NOT_ENOUGH_INFO
267,Bjerknes Centre for Climate Research:1,NOT_ENOUGH_INFO
267,Bjerknes Centre for Climate Research:8,NOT_ENOUGH_INFO
267,Greenland:184,NOT_ENOUGH_INFO
267,List of climate scientists:115,NOT_ENOUGH_INFO
268,Attribution of recent climate change:200,NOT_ENOUGH_INFO
268,Global warming controversy:1,REFUTES
268,Global warming controversy:1008,REFUTES
268,Global warming:100,NOT_ENOUGH_INFO
268,Greenhouse gas:98,REFUTES
272,Greenland ice sheet:35,SUPPORTS
272,Sea level rise:26,NOT_ENOUGH_INFO
272,Sea level rise:3,NOT_ENOUGH_INFO
272,Sea level rise:4,SUPPORTS
272,Sea level rise:691,NOT_ENOUGH_INFO
275,Global warming:22,NOT_ENOUGH_INFO
275,Global warming:41,SUPPORTS
275,Global warming:42,NOT_ENOUGH_INFO
275,Ice age:0,NOT_ENOUGH_INFO
275,Retreat of glaciers since 1850:6,NOT_ENOUGH_INFO
279,Climatic Research Unit email controversy:43,SUPPORTS
279,Climatic Research Unit:34,NOT_ENOUGH_INFO
279,Hockey stick controversy:458,NOT_ENOUGH_INFO
279,Hockey stick controversy:488,SUPPORTS
279,Phil Jones (climatologist):16,NOT_ENOUGH_INFO
281,Climatic Research Unit email controversy:134,REFUTES
281,Climatic Research Unit email controversy:147,NOT_ENOUGH_INFO
281,Climatic Research Unit email controversy:302,SUPPORTS
281,Climatic Research Unit email controversy:511,SUPPORTS
281,Climatic Research Unit email controversy:66,NOT_ENOUGH_INFO
282,Criticism of the IPCC Fourth Assessment Report:24,SUPPORTS
282,Ganges:364,SUPPORTS
282,Intergovernmental Panel on Climate Change:183,NOT_ENOUGH_INFO
282,Intergovernmental Panel on Climate Change:258,SUPPORTS
282,Intergovernmental Panel on Climate Change:325,NOT_ENOUGH_INFO
284,Climate change denial:127,NOT_ENOUGH_INFO
284,Global warming controversy:90,NOT_ENOUGH_INFO
284,Global warming controversy:94,REFUTES
284,Global warming:276,REFUTES
284,Global warming:279,REFUTES
287,Effects of global warming:16,NOT_ENOUGH_INFO
287,Global warming controversy:189,NOT_ENOUGH_INFO
287,Hockey stick controversy:1,NOT_ENOUGH_INFO
287,Hockey stick controversy:455,REFUTES
287,Hockey stick controversy:46,REFUTES
293,Heat flux sensor:89,SUPPORTS
293,Load cell:173,NOT_ENOUGH_INFO
293,Microphone:365,NOT_ENOUGH_INFO
293,Sound reinforcement system:297,NOT_ENOUGH_INFO
293,Surveying:267,NOT_ENOUGH_INFO
294,Emergency management:350,NOT_ENOUGH_INFO
294,Emergency management:402,NOT_ENOUGH_INFO
294,Global governance:301,NOT_ENOUGH_INFO
294,Sustainability:151,NOT_ENOUGH_INFO
294,Sustainability:93,SUPPORTS
296,Little Ice Age:181,NOT_ENOUGH_INFO
296,Little Ice Age:19,NOT_ENOUGH_INFO
296,Little Ice Age:2,SUPPORTS
296,Little Ice Age:22,SUPPORTS
296,Little Ice Age:34,NOT_ENOUGH_INFO
298,Global warming:276,NOT_ENOUGH_INFO
298,Scientific consensus on climate change:130,REFUTES
298,Scientific consensus on climate change:291,REFUTES
298,Scientific consensus on climate change:665,NOT_ENOUGH_INFO
298,Scientific consensus on climate change:69,NOT_ENOUGH_INFO
302,Climate change mitigation:22,NOT_ENOUGH_INFO
302,Climate change mitigation:29,NOT_ENOUGH_INFO
302,Global warming:59,NOT_ENOUGH_INFO
302,Greenhouse gas:71,NOT_ENOUGH_INFO
302,Soil:19,NOT_ENOUGH_INFO
305,Effects of global warming:59,NOT_ENOUGH_INFO
305,Global warming:1383,NOT_ENOUGH_INFO
305,Global warming:3,NOT_ENOUGH_INFO
305,Scientific consensus on climate change:20,NOT_ENOUGH_INFO
305,Scientific consensus on climate change:221,NOT_ENOUGH_INFO
306,Effects of global warming:188,REFUTES
306,Effects of global warming:79,NOT_ENOUGH_INFO
306,Global warming:12,REFUTES
306,Global warming:123,REFUTES
306,Global warming:156,REFUTES
307,Deforestation:103,NOT_ENOUGH_INFO
307,Palm oil:131,NOT_ENOUGH_INFO
307,Palm oil:134,NOT_ENOUGH_INFO
307,Wind turbine:233,SUPPORTS
307,Wind turbine:235,NOT_ENOUGH_INFO
310,Cloud:328,NOT_ENOUGH_INFO
310,Earth:206,NOT_ENOUGH_INFO
310,Earth:268,NOT_ENOUGH_INFO
310,Environmental impact of wind power:165,NOT_ENOUGH_INFO
310,Global warming:23,SUPPORTS
311,Climate change adaptation:20,NOT_ENOUGH_INFO
311,Climate of Argentina:20,REFUTES
311,Effects of global warming on human health:379,REFUTES
311,Little Ice Age:150,NOT_ENOUGH_INFO
311,Malnutrition:148,NOT_ENOUGH_INFO
313,Effects of global warming on humans:94,NOT_ENOUGH_INFO
313,Global warming controversy:224,NOT_ENOUGH_INFO
313,Global warming:67,NOT_ENOUGH_INFO
313,Global warming:7,NOT_ENOUGH_INFO
313,Intergovernmental Panel on Climate Change:113,NOT_ENOUGH_INFO
316,Deforestation:57,REFUTES
316,General circulation model:117,SUPPORTS
316,General circulation model:94,NOT_ENOUGH_INFO
316,James Hansen:124,REFUTES
316,Scientific consensus on climate change:150,NOT_ENOUGH_INFO
319,Extratropical cyclone:40,NOT_ENOUGH_INFO
319,Low-pressure area:75,SUPPORTS
319,Monsoon of South Asia:57,REFUTES
319,Water vapor:113,SUPPORTS
319,Water vapor:75,SUPPORTS
320,20th century:6,NOT_ENOUGH_INFO
320,20th century:94,NOT_ENOUGH_INFO
320,Carbon dioxide:192,NOT_ENOUGH_INFO
320,Carbon dioxide:21,NOT_ENOUGH_INFO
320,Global warming:55,NOT_ENOUGH_INFO
322,Instrumental temperature record:62,SUPPORTS
322,Sea level:39,NOT_ENOUGH_INFO
322,Sea surface temperature:21,SUPPORTS
322,Weather buoy:29,NOT_ENOUGH_INFO
322,Weather station:4,SUPPORTS
331,Global cooling:114,NOT_ENOUGH_INFO
331,Global cooling:5,NOT_ENOUGH_INFO
331,Global warming:236,NOT_ENOUGH_INFO
331,Global warming:38,NOT_ENOUGH_INFO
331,Global warming:79,NOT_ENOUGH_INFO
332,Australian residential architectural styles:201,NOT_ENOUGH_INFO
332,City:297,NOT_ENOUGH_INFO
332,Earth shelter:157,NOT_ENOUGH_INFO
332,Homelessness:405,SUPPORTS
332,Homelessness:410,SUPPORTS
335,2014 in science:254,REFUTES
335,2015 in science:330,REFUTES
335,Heat wave:150,NOT_ENOUGH_INFO
335,Heat wave:371,SUPPORTS
335,List of weather records:90,NOT_ENOUGH_INFO
337,Berlin:143,NOT_ENOUGH_INFO
337,Paris:144,NOT_ENOUGH_INFO
337,Seville:130,NOT_ENOUGH_INFO
337,Seville:144,NOT_ENOUGH_INFO
337,Valencia:35,NOT_ENOUGH_INFO
338,Attribution of recent climate change:131,NOT_ENOUGH_INFO
338,Attribution of recent climate change:144,NOT_ENOUGH_INFO
338,Attribution of recent climate change:151,NOT_ENOUGH_INFO
338,Scientific consensus on climate change:144,NOT_ENOUGH_INFO
338,Scientific consensus on climate change:150,NOT_ENOUGH_INFO
340,"Climate change, industry and society:36",SUPPORTS
340,Global warming:155,SUPPORTS
340,Global warming:180,SUPPORTS
340,Global warming:183,NOT_ENOUGH_INFO
340,Scientific consensus on climate change:715,SUPPORTS
342,Attribution of recent climate change:110,NOT_ENOUGH_INFO
342,Attribution of recent climate change:126,NOT_ENOUGH_INFO
342,Attribution of recent climate change:129,SUPPORTS
342,Climate change denial:871,SUPPORTS
342,Scientific consensus on climate change:721,NOT_ENOUGH_INFO
343,Intergovernmental Panel on Climate Change:237,NOT_ENOUGH_INFO
343,Intergovernmental Panel on Climate Change:358,NOT_ENOUGH_INFO
343,Scientific consensus on climate change:184,NOT_ENOUGH_INFO
343,Scientific consensus on climate change:38,NOT_ENOUGH_INFO
343,Scientific consensus on climate change:692,NOT_ENOUGH_INFO
344,El Niño–Southern Oscillation:9,NOT_ENOUGH_INFO
344,Natural disaster:0,NOT_ENOUGH_INFO
344,Scientific consensus on climate change:137,REFUTES
344,Scientific consensus on climate change:693,NOT_ENOUGH_INFO
344,Scientific consensus on climate change:715,REFUTES
348,2008 Atlantic hurricane season:158,REFUTES
348,2008 Atlantic hurricane season:176,REFUTES
348,Atlantic hurricane:142,NOT_ENOUGH_INFO
348,Hurricane Agnes:23,REFUTES
348,North Carolina:238,NOT_ENOUGH_INFO
349,Effects of global warming on human health:396,REFUTES
349,Physical impacts of climate change:96,NOT_ENOUGH_INFO
349,Sea level rise:14,REFUTES
349,Sea level rise:207,NOT_ENOUGH_INFO
349,Sea level rise:227,NOT_ENOUGH_INFO
350,Effects of global warming:232,REFUTES
350,Effects of global warming:97,NOT_ENOUGH_INFO
350,Effects of global warming:99,REFUTES
350,New York City:243,NOT_ENOUGH_INFO
350,Vermont:76,REFUTES
351,Assam:249,NOT_ENOUGH_INFO
351,Macau:167,NOT_ENOUGH_INFO
351,Malaysia:234,NOT_ENOUGH_INFO
351,United Kingdom:406,NOT_ENOUGH_INFO
351,Vietnam:447,NOT_ENOUGH_INFO
353,Physical impacts of climate change:369,NOT_ENOUGH_INFO
353,Physical impacts of climate change:59,REFUTES
353,Scientific consensus on climate change:193,NOT_ENOUGH_INFO
353,Scientific consensus on climate change:228,REFUTES
353,Scientific consensus on climate change:721,REFUTES
356,Futures studies:183,NOT_ENOUGH_INFO
356,Human extinction:69,SUPPORTS
356,Nick Bostrom:75,SUPPORTS
356,Risk:248,NOT_ENOUGH_INFO
356,Risk:256,NOT_ENOUGH_INFO
357,Mind Meld:0,NOT_ENOUGH_INFO
357,Mind–body dualism:131,NOT_ENOUGH_INFO
357,Mind–body dualism:163,NOT_ENOUGH_INFO
357,Quantum mind:0,NOT_ENOUGH_INFO
357,Quantum mind:142,NOT_ENOUGH_INFO
358,Environmental sociology:152,NOT_ENOUGH_INFO
358,Future of Earth:130,NOT_ENOUGH_INFO
358,Global catastrophic risk:161,NOT_ENOUGH_INFO
358,Global catastrophic risk:8,NOT_ENOUGH_INFO
358,Global issue:97,NOT_ENOUGH_INFO
362,2010 Northern Hemisphere heat waves:269,NOT_ENOUGH_INFO
362,2014 California wildfires:20,SUPPORTS
362,Extreme weather:5,SUPPORTS
362,Heat wave:0,NOT_ENOUGH_INFO
362,Heat wave:5,NOT_ENOUGH_INFO
363,Climate of Asia:37,NOT_ENOUGH_INFO
363,Desert:37,NOT_ENOUGH_INFO
363,Humid subtropical climate:14,NOT_ENOUGH_INFO
363,Humid subtropical climate:36,NOT_ENOUGH_INFO
363,Monsoon:119,NOT_ENOUGH_INFO
365,Bioterrorism:51,SUPPORTS
365,Influenza A virus:233,SUPPORTS
365,National security:45,NOT_ENOUGH_INFO
365,National security:85,NOT_ENOUGH_INFO
365,Pandemic:6,NOT_ENOUGH_INFO
366,Cold War:19,NOT_ENOUGH_INFO
366,Cold War:361,NOT_ENOUGH_INFO
366,United Nations in popular culture:147,NOT_ENOUGH_INFO
366,Vietnam War:152,NOT_ENOUGH_INFO
366,Violence:31,NOT_ENOUGH_INFO
368,Global warming:263,SUPPORTS
368,Global warming:282,NOT_ENOUGH_INFO
368,Intergovernmental Panel on Climate Change:227,REFUTES
368,Intergovernmental Panel on Climate Change:229,SUPPORTS
368,Intergovernmental Panel on Climate Change:231,SUPPORTS
369,Sea level rise:121,SUPPORTS
369,Sea level rise:180,NOT_ENOUGH_INFO
369,Sea level rise:639,NOT_ENOUGH_INFO
369,Tipping points in the climate system:10,NOT_ENOUGH_INFO
369,Tipping points in the climate system:81,SUPPORTS
373,Human impact on the environment:0,NOT_ENOUGH_INFO
373,Natural environment:105,SUPPORTS
373,Natural environment:135,NOT_ENOUGH_INFO
373,Natural environment:137,NOT_ENOUGH_INFO
373,Natural environment:139,SUPPORTS
375,Agriculture:220,NOT_ENOUGH_INFO
375,Climate change mitigation:101,NOT_ENOUGH_INFO
375,Greenhouse gas:109,NOT_ENOUGH_INFO
375,Greenhouse gas:229,NOT_ENOUGH_INFO
375,Greenhouse gas:255,NOT_ENOUGH_INFO
376,Botany:129,SUPPORTS
376,Carbon dioxide:182,REFUTES
376,Carbon dioxide:21,NOT_ENOUGH_INFO
376,Eocene:16,NOT_ENOUGH_INFO
376,Eocene:45,NOT_ENOUGH_INFO
377,Atmosphere of Earth:2,NOT_ENOUGH_INFO
377,Atmosphere of Mars:1,NOT_ENOUGH_INFO
377,Atmosphere of Venus:27,NOT_ENOUGH_INFO
377,Carbon dioxide:187,REFUTES
377,Carbon dioxide:21,NOT_ENOUGH_INFO
378,Earth:137,SUPPORTS
378,Earth:286,NOT_ENOUGH_INFO
378,Earth:316,NOT_ENOUGH_INFO
378,Earth:42,SUPPORTS
378,Earth:54,NOT_ENOUGH_INFO
381,Energy subsidy:106,SUPPORTS
381,Energy subsidy:25,NOT_ENOUGH_INFO
381,Fossil fuel:66,NOT_ENOUGH_INFO
381,Renewable energy commercialization:175,NOT_ENOUGH_INFO
381,Renewable energy commercialization:252,REFUTES
382,Net metering:353,NOT_ENOUGH_INFO
382,Renewable energy:344,NOT_ENOUGH_INFO
382,Wind power:221,NOT_ENOUGH_INFO
382,Zero-energy building:10,REFUTES
382,Zero-energy building:116,NOT_ENOUGH_INFO
383,Electrical grid:108,NOT_ENOUGH_INFO
383,Electrical grid:152,NOT_ENOUGH_INFO
383,Smart grid:105,REFUTES
383,Smart grid:108,NOT_ENOUGH_INFO
383,Smart grid:94,REFUTES
386,Environmental impact of wind power:105,REFUTES
386,Human impact on the environment:138,NOT_ENOUGH_INFO
386,Raptor conservation:4,NOT_ENOUGH_INFO
386,Wind turbine:233,NOT_ENOUGH_INFO
386,Wind turbine:238,NOT_ENOUGH_INFO
388,Earth:214,NOT_ENOUGH_INFO
388,Earth:316,NOT_ENOUGH_INFO
388,Planetary habitability:124,NOT_ENOUGH_INFO
388,Planetary habitability:145,NOT_ENOUGH_INFO
388,Planetary nebula:129,NOT_ENOUGH_INFO
390,Antarctica:368,REFUTES
390,Antarctica:82,NOT_ENOUGH_INFO
390,Antarctica:89,NOT_ENOUGH_INFO
390,West Antarctic Ice Sheet:0,NOT_ENOUGH_INFO
390,West Antarctica:1,NOT_ENOUGH_INFO
392,Attribution of recent climate change:131,NOT_ENOUGH_INFO
392,Attribution of recent climate change:156,REFUTES
392,Scientific consensus on climate change:443,REFUTES
392,Scientific consensus on climate change:462,NOT_ENOUGH_INFO
392,Scientific consensus on climate change:837,REFUTES
398,Earth:54,SUPPORTS
398,Ice age:1,SUPPORTS
398,Ice age:182,SUPPORTS
398,John D. Hamaker:238,NOT_ENOUGH_INFO
398,Natural environment:191,NOT_ENOUGH_INFO
399,Climatology:34,NOT_ENOUGH_INFO
399,Climatology:42,NOT_ENOUGH_INFO
399,Climatology:44,SUPPORTS
399,Climatology:65,NOT_ENOUGH_INFO
399,The Western Journal:12,SUPPORTS
400,Attribution of recent climate change:0,REFUTES
400,Climate change (general concept):213,REFUTES
400,Global warming controversy:236,REFUTES
400,Global warming controversy:241,REFUTES
400,Global warming controversy:78,REFUTES
401,Instrumental temperature record:16,SUPPORTS
401,Instrumental temperature record:22,SUPPORTS
401,Instrumental temperature record:23,NOT_ENOUGH_INFO
401,Instrumental temperature record:84,SUPPORTS
401,"Syracuse, New York:104",NOT_ENOUGH_INFO
404,Global cooling:5,REFUTES
404,Global warming controversy:130,NOT_ENOUGH_INFO
404,Global warming:42,NOT_ENOUGH_INFO
404,Physical impacts of climate change:82,NOT_ENOUGH_INFO
404,Regional effects of global warming:0,REFUTES
409,Global warming:62,NOT_ENOUGH_INFO
409,Global warming:67,NOT_ENOUGH_INFO
409,Greenhouse gas:117,NOT_ENOUGH_INFO
409,Peak oil:0,NOT_ENOUGH_INFO
409,Peak oil:459,NOT_ENOUGH_INFO
412,Eocene:94,NOT_ENOUGH_INFO
412,Global warming:22,NOT_ENOUGH_INFO
412,Global warming:41,NOT_ENOUGH_INFO
412,Paleocene:124,NOT_ENOUGH_INFO
412,Paleocene:99,NOT_ENOUGH_INFO
413,Carbon dioxide:21,REFUTES
413,Global warming:218,NOT_ENOUGH_INFO
413,Global warming:41,SUPPORTS
413,Greenhouse gas:244,REFUTES
413,Kyoto Protocol:0,REFUTES
418,Coral bleaching:43,SUPPORTS
418,Drought:81,SUPPORTS
418,Effects of global warming on human health:350,SUPPORTS
418,Great Barrier Reef:845,SUPPORTS
418,Wild fisheries:136,SUPPORTS
419,Effects of global warming:150,NOT_ENOUGH_INFO
419,Global warming:9,NOT_ENOUGH_INFO
419,Regional effects of global warming:428,SUPPORTS
419,Tuvalu:471,SUPPORTS
419,Tuvalu:500,NOT_ENOUGH_INFO
420,International Energy Agency:105,NOT_ENOUGH_INFO
420,International Energy Agency:132,NOT_ENOUGH_INFO
420,International Energy Agency:5,NOT_ENOUGH_INFO
420,International Energy Agency:62,NOT_ENOUGH_INFO
420,International Energy Agency:70,NOT_ENOUGH_INFO
424,1906 San Francisco earthquake:24,NOT_ENOUGH_INFO
424,San Francisco Bay:35,NOT_ENOUGH_INFO
424,San Francisco Bay:36,NOT_ENOUGH_INFO
424,Tide:31,NOT_ENOUGH_INFO
424,Tide:8,NOT_ENOUGH_INFO
428,Antarctic ice sheet:12,SUPPORTS
428,Antarctic ice sheet:25,NOT_ENOUGH_INFO
428,Antarctic ice sheet:26,REFUTES
428,Antarctic ice sheet:7,NOT_ENOUGH_INFO
428,Second Grinnell expedition:54,NOT_ENOUGH_INFO
430,Antarctica:1046,NOT_ENOUGH_INFO
430,Antarctica:363,SUPPORTS
430,Antarctica:365,REFUTES
430,Sea level rise:88,REFUTES
430,Sea level rise:92,REFUTES
432,Climate:0,NOT_ENOUGH_INFO
432,Global warming:0,NOT_ENOUGH_INFO
432,Global warming:20,NOT_ENOUGH_INFO
432,Instrumental temperature record:5,NOT_ENOUGH_INFO
432,Scientific consensus on climate change:719,NOT_ENOUGH_INFO
434,Climate variability:67,NOT_ENOUGH_INFO
434,Climate variability:97,NOT_ENOUGH_INFO
434,Global Energy and Water Exchanges:153,NOT_ENOUGH_INFO
434,Global warming:1337,NOT_ENOUGH_INFO
434,Global warming:44,NOT_ENOUGH_INFO
435,2015 in science:286,NOT_ENOUGH_INFO
435,2015 in science:330,NOT_ENOUGH_INFO
435,2015 in science:412,NOT_ENOUGH_INFO
435,2019 in science:207,NOT_ENOUGH_INFO
435,National Oceanic and Atmospheric Administration:11,NOT_ENOUGH_INFO
436,Australia:1011,NOT_ENOUGH_INFO
436,Australia:136,NOT_ENOUGH_INFO
436,Australia:137,NOT_ENOUGH_INFO
436,Australia:141,NOT_ENOUGH_INFO
436,Climate of Australia:237,SUPPORTS
441,Earth:74,NOT_ENOUGH_INFO
441,New Year:0,NOT_ENOUGH_INFO
441,Tropical year:0,NOT_ENOUGH_INFO
441,Year:110,NOT_ENOUGH_INFO
441,Year:76,NOT_ENOUGH_INFO
442,Global warming:276,REFUTES
442,Global warming:52,REFUTES
442,Greenhouse gas:229,REFUTES
442,Greenhouse gas:310,REFUTES
442,Instrumental temperature record:70,REFUTES
443,Greenhouse gas:127,NOT_ENOUGH_INFO
443,Scientific consensus on climate change:148,NOT_ENOUGH_INFO
443,Scientific consensus on climate change:17,NOT_ENOUGH_INFO
443,Scientific consensus on climate change:672,NOT_ENOUGH_INFO
443,Scientific consensus on climate change:717,REFUTES
444,Carbon dioxide:0,NOT_ENOUGH_INFO
444,Carbon dioxide:177,SUPPORTS
444,Carbon dioxide:2,NOT_ENOUGH_INFO
444,Carbon monoxide:134,NOT_ENOUGH_INFO
444,Greenhouse gas:12,NOT_ENOUGH_INFO
446,Global warming:6,NOT_ENOUGH_INFO
446,Global warming:65,NOT_ENOUGH_INFO
446,Greenhouse effect:45,NOT_ENOUGH_INFO
446,Greenhouse gas:172,NOT_ENOUGH_INFO
446,Natural gas:79,NOT_ENOUGH_INFO
447,Air pollution:22,SUPPORTS
447,Carbon dioxide:21,SUPPORTS
447,Coal:7,NOT_ENOUGH_INFO
447,Global warming:59,NOT_ENOUGH_INFO
447,Nature:61,NOT_ENOUGH_INFO
449,Effects of global warming:302,NOT_ENOUGH_INFO
449,Global warming controversy:231,NOT_ENOUGH_INFO
449,Global warming:371,NOT_ENOUGH_INFO
449,Greenhouse gas:307,NOT_ENOUGH_INFO
449,Sea level rise:51,NOT_ENOUGH_INFO
450,Carbon dioxide:192,NOT_ENOUGH_INFO
450,Carbon dioxide:194,NOT_ENOUGH_INFO
450,Global warming:22,NOT_ENOUGH_INFO
450,Greenhouse gas:9,REFUTES
450,Svante Arrhenius:82,REFUTES
451,Carbon capture and storage:445,NOT_ENOUGH_INFO
451,Coal:223,NOT_ENOUGH_INFO
451,Ice age:6,NOT_ENOUGH_INFO
451,Radiocarbon dating:102,NOT_ENOUGH_INFO
451,Scuba diving:225,NOT_ENOUGH_INFO
452,Attribution of recent climate change:103,REFUTES
452,Attribution of recent climate change:125,REFUTES
452,Attribution of recent climate change:151,NOT_ENOUGH_INFO
452,Attribution of recent climate change:423,REFUTES
452,Sustainable development:73,NOT_ENOUGH_INFO
454,Global warming:59,REFUTES
454,Global warming:6,REFUTES
454,Greenhouse gas:130,REFUTES
454,Intergovernmental Panel on Climate Change:126,REFUTES
454,Scientific consensus on climate change:221,REFUTES
455,Global warming:0,NOT_ENOUGH_INFO
455,Global warming:2631,REFUTES
455,Global warming:7,REFUTES
455,Ice age:178,NOT_ENOUGH_INFO
455,Ice age:239,NOT_ENOUGH_INFO
457,Global warming:0,NOT_ENOUGH_INFO
457,Global warming:396,NOT_ENOUGH_INFO
457,Ice age:0,NOT_ENOUGH_INFO
457,Little Ice Age:162,NOT_ENOUGH_INFO
457,Retreat of glaciers since 1850:6,NOT_ENOUGH_INFO
461,Temperature:286,NOT_ENOUGH_INFO
461,Temperature:597,NOT_ENOUGH_INFO
461,Temperatures Rising:192,NOT_ENOUGH_INFO
461,Temperatures Rising:196,NOT_ENOUGH_INFO
461,Temperatures Rising:232,NOT_ENOUGH_INFO
463,20th century:6,NOT_ENOUGH_INFO
463,20th century:94,NOT_ENOUGH_INFO
463,Scientific consensus on climate change:130,NOT_ENOUGH_INFO
463,Scientific consensus on climate change:37,NOT_ENOUGH_INFO
463,Scientific consensus on climate change:507,NOT_ENOUGH_INFO
467,Colonization of the Moon:111,NOT_ENOUGH_INFO
467,Greenland:187,NOT_ENOUGH_INFO
467,Mars:132,NOT_ENOUGH_INFO
467,Martian polar ice caps:40,NOT_ENOUGH_INFO
467,South Pole:14,NOT_ENOUGH_INFO
469,Sea level rise:0,NOT_ENOUGH_INFO
469,Sea level rise:1,NOT_ENOUGH_INFO
469,Sea level rise:26,SUPPORTS
469,Sea level rise:28,REFUTES
469,Sea:206,NOT_ENOUGH_INFO
470,20th century:6,NOT_ENOUGH_INFO
470,Global warming:22,NOT_ENOUGH_INFO
470,Instrumental temperature record:22,NOT_ENOUGH_INFO
470,Instrumental temperature record:5,NOT_ENOUGH_INFO
470,Sea surface temperature:78,NOT_ENOUGH_INFO
473,Pacific Ocean:94,NOT_ENOUGH_INFO
473,South Pacific convergence zone:41,NOT_ENOUGH_INFO
473,South Pacific convergence zone:42,NOT_ENOUGH_INFO
473,Tropical cyclone:49,NOT_ENOUGH_INFO
473,Tropical cyclone:74,NOT_ENOUGH_INFO
474,Antarctica:1046,NOT_ENOUGH_INFO
474,Arctic Ocean:249,SUPPORTS
474,Arctic ice pack:5,SUPPORTS
474,Climate change in the Arctic:22,SUPPORTS
474,Sea ice:120,SUPPORTS
477,Avoided Deforestation Partners:5,SUPPORTS
477,Climate change mitigation:129,NOT_ENOUGH_INFO
477,Climate change mitigation:468,NOT_ENOUGH_INFO
477,Deforestation and climate change:86,NOT_ENOUGH_INFO
477,Deforestation in Indonesia:52,NOT_ENOUGH_INFO
478,Climate change mitigation:35,NOT_ENOUGH_INFO
478,Climate change mitigation:441,NOT_ENOUGH_INFO
478,Mangrove restoration:39,NOT_ENOUGH_INFO
478,Reforestation:128,NOT_ENOUGH_INFO
478,Sustainable Development Goals:196,NOT_ENOUGH_INFO
482,Emissions trading:921,NOT_ENOUGH_INFO
482,IPCC Fourth Assessment Report:133,SUPPORTS
482,IPCC Fourth Assessment Report:56,NOT_ENOUGH_INFO
482,Low-carbon economy:124,NOT_ENOUGH_INFO
482,Low-carbon economy:17,NOT_ENOUGH_INFO
484,Carbon sink:33,NOT_ENOUGH_INFO
484,Carbon sink:81,NOT_ENOUGH_INFO
484,Deforestation:33,NOT_ENOUGH_INFO
484,Forest:128,NOT_ENOUGH_INFO
484,Reducing emissions from deforestation and forest degradation:418,NOT_ENOUGH_INFO
487,Climate change and ecosystems:19,NOT_ENOUGH_INFO
